,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
41,Afghanistan,PCI,Cosmetics & Toiletries,SEQENS,"['Derived Natural', 'Synthetic']","['Antiperspirants & Deodorants', 'Color Care', 'Hair Care', 'Skin Care']","['AP/Deo Active', 'Emollient', 'Humectant', 'Preservative Booster', 'Rheology Modifier', 'Skin Sensory Additive', 'Texturizer']",AdvensProtect OE,"1117-86-8, 70445-33-9",Liquid,"AdvensProtect OE, manufactured by SEQENS, is a multifunctional cosmetic ingredient blend composed primarily of caprylyl glycol and ethylhexylglycerin. This clear, colorless to light yellow liquid offers a unique combination of moisturizing, emollient, and preservative-boosting properties, making it highly valuable in personal care formulations. Caprylyl glycol enhances skin hydration by integrating with skin lipids, improving moisture retention, and regulating viscosity to improve the sensory profile of products by reducing tackiness and enhancing texture. Ethylhexylglycerin contributes emollient activity, providing a smooth and soft skin feel, while also offering deodorant efficacy by combating odor-causing bacteria. Additionally, AdvensProtect OE acts as a preservative booster, enhancing the effectiveness of traditional preservatives and antimicrobial agents, thereby improving product stability and safety. Its versatility allows it to be used in a wide range of personal care products, including moisturizers, lotions, creams, deodorants, hair care, and color cosmetics. Furthermore, AdvensProtect OE is a 100% biobased ingredient, aligning with the growing demand for sustainable and eco-friendly cosmetic solutions. The product has a specific gravity of 0.929-0.942 at 20°C, a refractive index of 1.442-1.455, and a maximum Hazen color value of 100, with a characteristic odor. It is certified HALAL, K, and holds a PLATINUM Top 1% 2023 Ecovadis Sustainability Rating, reflecting its quality and sustainability credentials. AdvensProtect OE is supplied with a shelf life of two years when stored properly in its original container, tightly closed, and kept in a well-ventilated location.",N/A,(MANUAL_INPUT),"['HALAL', 'Kosher']",PIM000111586-AdvensProtect OE.pdf,AAAA,"['Anti-Microbial', 'Moisturizing', 'Nourishing', 'Odor Masking']",(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
42,Afghanistan,PCI,Cosmetics & Toiletries,Selco Wirkstoffe Vertriebs GmbH,['Derived Natural'],"['Hair Care', 'Skin Care']",['Active'],Adenosine,58-61-7,Powder,"Adenosine from Selco Wirkstoffe Vertriebs GmbH is a white or almost white crystalline powder with the molecular formula C10H13N5O4, consisting of adenine attached to ribose via a ß N9 glycosidic bond. It is a naturally occurring nucleoside and one of the four nucleoside building blocks of DNA and RNA, playing a crucial role in cellular functions such as signal transduction through cyclic Adenosine monophosphate (cAMP). This high-purity (≥98%) ingredient is known for its potent cytoprotective and anti-inflammatory properties, primarily through activation of A2A receptors, which help prevent tissue damage and promote skin repair. Adenosine effectively reduces inflammation, wrinkles, and fine lines while enhancing skin texture and night repair processes. It also supports wound healing and stress relief. In hair care, adenosine promotes hair thickening and growth comparable to minoxidil but with higher user satisfaction due to faster prevention of hair loss and stimulation of new hair appearance. It is soluble in water and aqueous glycol solutions, making it suitable for incorporation into daily cosmetic products such as creams, lotions, face masks, gels, ampoules, body care, and hair care formulations at concentrations ranging from 0.04% to 0.5%. Non-hazardous at normal use concentrations, adenosine should be stored in a dry, light-protected environment between 10°C and 25°C, with a shelf life of three years in original containers. This versatile ingredient is ideal for anti-aging, soothing, skin barrier enhancement, and hair growth applications, making it a valuable addition to modern personal care products.",Skin care formulations: 0.04 - 0.5 %,(MANUAL_INPUT),['REACH'],PIM000116761-ADENOSINE 7370_Leaflet.pdf,AAAA,"['Anti-Aging', 'Anti-Inflammatory', 'Anti-Stress', 'Anti-Wrinkle', 'Elasticity', 'Hair Loss Reduction', 'Hair Volume', 'Skin Renewal', 'Skin Repair', 'Smoothing', 'Soothing', 'Wound Healing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
43,Afghanistan,PCI,,❌ Error: (HTTP 400),,,,❌ Error: (HTTP 400),,,,,(MANUAL_INPUT),,PIM000122478-DKSH - AB-PC-Presentation.pdf,AAAA,,(MANUAL_INPUT),(MANUAL_INPUT),,
44,Afghanistan,PCI,Cosmetics & Toiletries,LUZI (Malaysia) Sdn Bhd,"['Derived Natural', 'Synthetic', 'Vegetal']","['Air Care', 'Antiperspirants & Deodorants', 'Fragrance', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Fixative', 'Fragrance']",ALDEHYDE 160768,N/A,Liquid,"ALDEHYDE 160768 from LUZI (Malaysia) Sdn Bhd is a complex fragrance raw material blend designed primarily for use in personal care and cosmetic products. This product is composed of a carefully balanced mixture of aldehydes and other aromatic compounds, including alpha-Hexyl cinnamaldehyde, Benzyl acetate, Phenethyl alcohol, and 4-tert-Butylcyclohexyl acetate, each present in concentrations ranging from 10-20%, along with several other fragrance components such as Terpineol, d-Limonene, Methyl ionone, and Geraniol in smaller amounts. The formulation totals 100%, with 86% being fragrance raw materials above 1% concentration and 14% non-hazardous raw materials below 1%. ALDEHYDE 160768 is typically a liquid form, given the nature of its constituents, and is designed to impart complex, multi-faceted scent profiles that enhance the olfactory experience of personal care products. Its strengths lie in its ability to act as a fragrance enhancer and fixative, helping to stabilize and prolong the scent in formulations such as perfumes, lotions, creams, and body oils. The presence of various aldehydes and esters contributes to a rich, nuanced aroma that can provide floral, musky, citrus, and woody notes. This makes ALDEHYDE 160768 suitable for use in a wide range of cosmetic and personal care applications where sophisticated fragrance profiles are desired, including shampoos, bath products, and skincare items. Additionally, aldehydes in the formulation may also contribute to preservative effects and product stability, further enhancing the product's utility in cosmetic formulations.",N/A,(MANUAL_INPUT),['REACH'],PIM000126008-10. ALDEHYDE_160768_FS_EN.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
45,Afghanistan,PCI,Cosmetics & Toiletries,WeylChem ORGANICA GmbH,['Synthetic'],"['Fragrance', 'Hair Care', 'Skin Care', 'Soap & Bath']","['Conditioner', 'Emollient', 'Humectant', 'Preservative Booster', 'Skin Sensory Additive', 'Solvent']","1,2-Hexanediol",6920-22-5,Liquid,"1,2-Hexanediol from WeylChem ORGANICA GmbH is a high-purity chemical compound with a molecular formula of C6H14O2 and a molecular weight of 118.18. It appears as a clear, colorless to light yellow liquid with a minimum purity of 98.0% and a water content of no more than 0.3%. This vic-Hexylene Glycol features hydroxyl groups on the first and second carbon atoms, contributing to its multifunctional properties. Widely used in the cosmetics industry, 1,2-Hexanediol serves as an effective humectant, emollient, solvent, and preservative enhancer. It attracts and retains moisture, softens and smooths the skin, stabilizes fragrances, and boosts the efficacy of preservatives, thereby extending product shelf life. Additionally, it exhibits antimicrobial properties and acts as a skin conditioning agent, improving the texture and feel of personal care formulations. Its versatility makes it suitable for use in skincare products such as moisturizers, lotions, and serums, as well as haircare and makeup products. The product should be stored in a cool, dry place, tightly closed to maintain its quality.",N/A,(MANUAL_INPUT),['REACH'],"PIM000128888-1,2-Hexanediol-Spec.pdf",AAAA,"['Anti-Microbial', 'Conditioning', 'Moisturizing', 'Nourishing', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
46,Afghanistan,PCI,Cosmetics & Toiletries,LUZI (Malaysia) Sdn Bhd,['Synthetic'],"['Air Care', 'Antiperspirants & Deodorants', 'Bath & Toilet Cleaner', 'Car Care', 'Color Care', 'Dishwashing', 'Fabric care', 'Floor & Surface Cleaner', 'Fragrance', 'Hair Care', 'Household Polishes', 'Institutional Cleaner', 'Institutional Laundry', 'Laundry', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']",['Fragrance'],AMY 650050-D,N/A,Liquid,"AMY 650050-D is a fragrance compound produced by LUZI (Malaysia) Sdn Bhd, characterized by its slightly yellow to light yellow oily liquid form. It exhibits a fruity, flowery, and musky odor profile, making it suitable for use in various fragrance applications. The product has a specific gravity ranging from 0.969 to 0.975 at 20/4°C and a refractive index between 1.4821 and 1.4881, indicating its consistent physical properties. With a flash point of 114.0 to 116.0 °C (Pensky-Martens closed cup method), AMY 650050-D is stable under typical handling and storage conditions, although color changes may occur over time. This fragrance compound complies with the stringent Quality and Safety Standards of the International Fragrance Association (IFRA), specifically adhering to the 51st Amendment to the IFRA Code of Practice as of June 30, 2023. Such compliance ensures its safety and suitability for use in fragrance formulations. While specific applications in personal care or other industries are not detailed, its olfactory characteristics and safety certification suggest potential use in perfumes, cosmetics, and other scented products where a fruity, flowery, and musky aroma is desired. The product is manufactured in Malaysia and distributed by LUZI, a reputable company with a global presence, ensuring quality and regulatory adherence.",N/A,(MANUAL_INPUT),['REACH'],PIM000140514-SPECIFICATION AMY 650050-D DKSH.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
47,Afghanistan,PCI,Cosmetics & Toiletries,PT SOZIO DESCOLLONGES INDONESIA,"['Derived Natural', 'Synthetic', 'Vegetal']",['Fragrance'],['Fragrance'],DIJI BLUE INTENSE SOHK068152,N/A,Liquid,"DIJI BLUE INTENSE SOHK068152 is a complex mixture of aromatic raw materials produced by PT SOZIO DESCOLLONGES INDONESIA, designed for industrial and professional use. This liquid product ranges in color from colorless to yellow and exhibits a characteristic odor. It is composed of various aromatic compounds including linalyl acetate, limonene, linalool, and patchouli alcohol, among others, each contributing to its unique olfactory profile. The product has a flash point of 86 °C and is partially soluble in ethanol, with a refractive index between 1.447 and 1.467 and a specific gravity ranging from 0.968 to 0.988 at 20°C. DIJI BLUE INTENSE SOHK068152 is intended for use in environments requiring aromatic mixtures, potentially in perfumery or fragrance applications, given its composition. It is important to handle this product with care due to its classification as causing skin irritation, serious eye damage, and potential allergic skin reactions, as well as its toxicity to aquatic life with long-lasting effects. Protective measures such as wearing gloves, eye protection, and avoiding environmental release are recommended. The product is stable under normal conditions but may release hazardous gases like carbon monoxide and dioxide upon thermal decomposition. Overall, DIJI BLUE INTENSE SOHK068152 offers a potent aromatic blend suitable for industrial fragrance formulations, emphasizing safety and environmental precautions during handling and disposal.",N/A,(MANUAL_INPUT),['REACH'],PIM000144543-SDS DIJI BLUE INTENSE SOHK068152.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
48,Afghanistan,PCI,Cosmetics & Toiletries,ILLUCO POWDER,"['Derived Natural', 'Mineral', 'Synthetic']",['Skin Care'],"['Emollient', 'Filler', 'Humectant', 'Skin Sensory Additive', 'Texturizer', 'Visual Carrier']",ADCL-SC-1 Ceramide NP composite treated spherical porous silica,N/A,Powder,"ADCL-SC-1 Ceramide NP composite treated spherical porous silica is a specialized cosmetic ingredient developed by ILLUCO POWDER. This product consists primarily of silica (89.7 - 94.7%) that is spherical and porous in structure, treated with a composite containing ceramide NP, hydrogenated lecithin, dimethicone, triethoxycaprylylsilane, and aluminum hydroxide. The inclusion of ceramide NP (0.2 - 0.8%) is significant for its well-known skin barrier repair and moisturizing properties, while the porous silica base offers excellent oil absorption and shine control. The composite treatment enhances the hydrophobicity of the particles, allowing them to float on still water for over an hour, indicating strong water-repellent characteristics. This multifunctional powder is designed to improve skin hydration, restore the skin's natural barrier, and provide a matte finish by controlling excess oil. It is suitable for use in personal care and cosmetic formulations where skin barrier enhancement and oil control are desired. The product complies with the Safety and Technical Standards for Cosmetics of the People's Republic of China and undergoes rigorous testing for heavy metals and microbial contamination to ensure safety and quality.",N/A,(MANUAL_INPUT),['China Compliant'],PIM000144991-ADCL-SC-1 SPEC.pdf,AAAA,"['Mattifying', 'Moisturizing', 'Sebum Control', 'Skin Barrier Function', 'Skin Repair']",(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
49,Afghanistan,PCI,Cosmetics & Toiletries,Ashland,"['Derived Natural', 'Synthetic']",['Skin Care'],"['Active', 'Skin Sensory Additive', 'Texturizer']",collapeptyl™ biofunctional,"5343-92-0, 123-76-2",Gel,"Collapeptyl™ biofunctional by Ashland is an advanced biofunctional ingredient presented in a gel form, designed to enhance skin health and appearance through its innovative collagen peptide technology. This cutting-edge formulation combines hyaluronic acid with peptides, creating a unique hyalupeptide hybrid that mimics and boosts 20 types of collagen within the skin's ""collaverse,"" an interconnected ecosystem of diverse collagens. The product is vegan, PFAS-free, and 99.7% natural, aligning with clean beauty and sustainability standards. Collapeptyl™ biofunctional delivers rapid efficacy, with clinical studies showing significant improvements in skin elasticity, hydration, and plumpness within 30 minutes of application. Users experience an instant glass-like, glowing skin appearance within 4 hours, with visible correction of expression wrinkles in 4 hours and deep wrinkles in 1 month. Its smooth, velvet-like sensory feel enhances the user experience, making it ideal for incorporation into anti-wrinkle, age-defying, pro-collagen, hyaluronic acid boosters, regenerative and repair cosmetic care, plumping and firming products, as well as make-up hybrids like BB creams and tinted serums. This versatile ingredient represents a significant advancement in skincare, offering both immediate and long-term benefits through its innovative approach to collagen enhancement and skin rejuvenation.",N/A,(MANUAL_INPUT),['REACH'],PIM000145110-MSDS_COLLAPEPTYL PL 10L_988267 Vietnam (GHS) - English.pdf,AAAA,"['Anti-Aging', 'Anti-Wrinkle', 'Elasticity', 'Firming', 'Lifting', 'Moisturizing', 'Natural Cosmetic', 'Skin Radiance', 'Skin Renewal', 'Skin Repair', 'Smoothing', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
50,Afghanistan,PCI,Cosmetics & Toiletries,Ashland,"['Derived Natural', 'Vegetal']",['Skin Care'],"['Active', 'Humectant', 'Skin Sensory Additive', 'Texturizer']",collapeptyl™,N/A,Liquid,"Collapeptyl™ by Ashland is a cutting-edge biofunctional ingredient designed to enhance skin health and appearance through a unique combination of peptides and hyaluronic acid within a cellulosic matrix. Composed of water, glycerin, cellulose gum, hydrolyzed sodium hyaluronate, tripeptide-1, and hexapeptide-9, this vegan and 99.7% natural-origin ingredient leverages patented 2HP™ technology to synergistically boost the expression of 20 interconnected collagen chains in the skin's complex ""Collaverse"" ecosystem. Clinically proven to deliver rapid and long-lasting anti-aging benefits, Collapeptyl™ offers immediate effects such as a glass-like radiant glow, plumping, and a velvety smooth skin feel after just one application. It effectively reduces the appearance of expression and deep wrinkles, improves skin elasticity, hydration, and suppleness, and enhances skin firmness and dermal architecture. Its dual-action power combines sensorial benefits—providing a luxurious velvet touch and smooth effect—with potent anti-aging and hydrating properties. Suitable for diverse personal care applications, Collapeptyl™ is ideal for anti-wrinkle creams, pro-collagen and hyaluronic acid boosters, regenerative skincare, collagen masks, plumping and firming products, as well as makeup hybrids like BB creams and tinted serums. Additionally, it aligns with clean beauty trends by being PFAS-free, readily biodegradable, and supporting sustainable cosmetic formulations.",Recommended use level: 3 to 5% (clinically tested at 5%),(MANUAL_INPUT),['China Compliant'],PIM000145110-PHC25-030_collapeptyl-biofunctional-sell-sheet (1).pdf,AAAA,"['Anti-Aging', 'Anti-Wrinkle', 'Brightening', 'Elasticity', 'Firming', 'Gene Expression Modulation', 'Lifting', 'Moisturizing', 'Natural Cosmetic', 'Skin Radiance', 'Skin Repair', 'Smoothing', 'Texturizer', 'Vegan']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
51,Afghanistan,PCI,Cosmetics & Toiletries,Ashland,['Synthetic'],['Hair Care'],"['Film Former', 'Fixative', 'Styling Polymer']",advantage™ s solution,N/A,Liquid,"Advantage™ S solution by Ashland is an aqueous solution of a Vinyl Caprolactam/VP/Dimethylaminoethyl Methacrylate Copolymer, presented as a clear, colorless to straw yellow liquid with a 30% solids content. This polymer functions as a film former and hair fixative, delivering strong, durable hold with a stiff yet flexible feel, making it ideal for hair styling applications such as sprays, gels, creams, and mousses. It offers excellent high humidity curl retention, frizz control, and imparts a glossy shine that enhances hair color and appearance. Advantage™ S solution is highly versatile, compatible with a broad range of ingredients including anionic thickeners, and exhibits broad propellant tolerance, enabling the formulation of both alcohol-free and VOC-compliant styling products. It requires no neutralization and is cold processable, simplifying manufacturing. The product is preserved with Diazolidinyl Urea, Iodopropynyl Butylcarbamate, and Propylene Glycol, with an alternative phenoxyethanol-preserved version available. Its recommended use level is 1-5% solids, and it is best added after neutralizing acidic batch ingredients. Overall, Advantage™ S solution enhances hair styling formulations by providing strong hold, humidity resistance, shine, and formulation flexibility, making it a valuable ingredient for modern personal care products.",1-5% solids,(MANUAL_INPUT),['REACH'],PIM000147595-TDS - Advantage s-solution polymers.pdf,AAAA,"['Anti-Frizz', 'Curl Retention', 'Film Forming', 'Hair Color Protection']",(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
